ensembl_gene_id	hgnc_symbol	gene_biotype	chromosome_name
ENSG00000149485	FADS1	protein_coding	11
ENSG00000134824	FADS2	protein_coding	11
ENSG00000221968	FADS3	protein_coding	11
ENSG00000172782	FADS6	protein_coding	17
ENSG00000185104	FAF1	protein_coding	1
ENSG00000225767	FAF1-AS1	lncRNA	1
ENSG00000113194	FAF2	protein_coding	5
ENSG00000103876	FAH	protein_coding	15
ENSG00000180185	FAHD1	protein_coding	16
ENSG00000115042	FAHD2A	protein_coding	2
ENSG00000144199	FAHD2B	protein_coding	2
ENSG00000158234	FAIM	protein_coding	3
ENSG00000135472	FAIM2	protein_coding	12
ENSG00000228126	FALEC	lncRNA	1
ENSG00000167106	FAM102A	protein_coding	9
ENSG00000162636	FAM102B	protein_coding	1
ENSG00000133193	FAM104A	protein_coding	17
ENSG00000182518	FAM104B	protein_coding	X
ENSG00000168309	FAM107A	protein_coding	3
ENSG00000065809	FAM107B	protein_coding	10
ENSG00000125898	FAM110A	protein_coding	20
ENSG00000169122	FAM110B	protein_coding	8
ENSG00000184731	FAM110C	protein_coding	2
ENSG00000197245	FAM110D	protein_coding	1
ENSG00000166801	FAM111A	protein_coding	11
ENSG00000245571	FAM111A-DT	lncRNA	11
ENSG00000189057	FAM111B	protein_coding	11
ENSG00000197712	FAM114A1	protein_coding	4
ENSG00000055147	FAM114A2	protein_coding	5
ENSG00000121104	FAM117A	protein_coding	17
ENSG00000138439	FAM117B	protein_coding	2
ENSG00000197798	FAM118B	protein_coding	11
ENSG00000048828	FAM120A	protein_coding	9
ENSG00000188938	FAM120AOS	protein_coding	9
ENSG00000184083	FAM120C	protein_coding	X
ENSG00000150510	FAM124A	protein_coding	13
ENSG00000124019	FAM124B	protein_coding	2
ENSG00000122591	FAM126A	protein_coding	7
ENSG00000155744	FAM126B	protein_coding	2
ENSG00000175182	FAM131A	protein_coding	3
ENSG00000159784	FAM131B	protein_coding	7
ENSG00000185519	FAM131C	protein_coding	1
ENSG00000179083	FAM133A	protein_coding	X
ENSG00000234545	FAM133B	protein_coding	7
ENSG00000082269	FAM135A	protein_coding	6
ENSG00000224349	FAM135A-AS1	lncRNA	6
ENSG00000147724	FAM135B	protein_coding	8
ENSG00000035141	FAM136A	protein_coding	2
ENSG00000237613	FAM138A	lncRNA	1
ENSG00000226516	FAM138B	lncRNA	2
ENSG00000218839	FAM138C	lncRNA	9
ENSG00000248893	FAM138E	lncRNA	15
ENSG00000282591	FAM138F	lncRNA	19
ENSG00000138640	FAM13A	protein_coding	4
ENSG00000248019	FAM13A-AS1	lncRNA	4
ENSG00000031003	FAM13B	protein_coding	5
ENSG00000148541	FAM13C	protein_coding	10
ENSG00000109794	FAM149A	protein_coding	4
ENSG00000138286	FAM149B1	protein_coding	10
ENSG00000162391	FAM151A	protein_coding	1
ENSG00000152380	FAM151B	protein_coding	5
ENSG00000170074	FAM153A	protein_coding	5
ENSG00000182230	FAM153B	protein_coding	5
ENSG00000204677	FAM153CP	lncRNA	5
ENSG00000268350	FAM156A	protein_coding	X
ENSG00000179304	FAM156B	protein_coding	X
ENSG00000260528	FAM157C	lncRNA	16
ENSG00000170264	FAM161A	protein_coding	2
ENSG00000156050	FAM161B	protein_coding	14
ENSG00000114023	FAM162A	protein_coding	3
ENSG00000183807	FAM162B	protein_coding	6
ENSG00000143340	FAM163A	protein_coding	1
ENSG00000196990	FAM163B	protein_coding	9
ENSG00000188163	FAM166A	protein_coding	9
ENSG00000215187	FAM166B	protein_coding	9
ENSG00000173557	FAM166C	protein_coding	2
ENSG00000154319	FAM167A	protein_coding	8
ENSG00000183615	FAM167B	protein_coding	1
ENSG00000054965	FAM168A	protein_coding	11
ENSG00000152102	FAM168B	protein_coding	2
ENSG00000198780	FAM169A	protein_coding	5
ENSG00000283597	FAM169B	transcribed_unitary_pseudogene	15
ENSG00000164334	FAM170A	protein_coding	5
ENSG00000172538	FAM170B	protein_coding	10
ENSG00000234736	FAM170B-AS1	lncRNA	10
ENSG00000148468	FAM171A1	protein_coding	10
ENSG00000161682	FAM171A2	protein_coding	17
ENSG00000144369	FAM171B	protein_coding	2
ENSG00000113391	FAM172A	protein_coding	5
ENSG00000174132	FAM174A	protein_coding	5
ENSG00000185442	FAM174B	protein_coding	15
ENSG00000228300	FAM174C	protein_coding	19
ENSG00000151327	FAM177A1	protein_coding	14
ENSG00000197520	FAM177B	protein_coding	1
ENSG00000168754	FAM178B	protein_coding	2
ENSG00000189320	FAM180A	protein_coding	7
ENSG00000196666	FAM180B	protein_coding	11
ENSG00000182103	FAM181B	protein_coding	11
ENSG00000175170	FAM182B	lncRNA	20
ENSG00000186973	FAM183A	protein_coding	1
ENSG00000111879	FAM184A	protein_coding	6
ENSG00000047662	FAM184B	protein_coding	4
ENSG00000222011	FAM185A	protein_coding	7
ENSG00000185958	FAM186A	protein_coding	12
ENSG00000135436	FAM186B	protein_coding	12
ENSG00000214447	FAM187A	protein_coding	17
ENSG00000177558	FAM187B	protein_coding	19
ENSG00000104059	FAM189A1	protein_coding	15
ENSG00000135063	FAM189A2	protein_coding	9
ENSG00000125386	FAM193A	protein_coding	4
ENSG00000146067	FAM193B	protein_coding	5
ENSG00000225516	FAM197Y5	transcribed_unprocessed_pseudogene	Y
ENSG00000123575	FAM199X	protein_coding	X
ENSG00000221909	FAM200A	protein_coding	7
ENSG00000237765	FAM200B	protein_coding	4
ENSG00000204860	FAM201A	lncRNA	9
ENSG00000165669	FAM204A	protein_coding	10
ENSG00000205108	FAM205A	protein_coding	9
ENSG00000187791	FAM205C	protein_coding	9
ENSG00000124103	FAM209A	protein_coding	20
ENSG00000213714	FAM209B	protein_coding	20
ENSG00000108950	FAM20A	protein_coding	17
ENSG00000116199	FAM20B	protein_coding	1
ENSG00000177150	FAM210A	protein_coding	18
ENSG00000124098	FAM210B	protein_coding	20
ENSG00000047346	FAM214A	protein_coding	15
ENSG00000005238	FAM214B	protein_coding	9
ENSG00000267496	FAM215A	lncRNA	17
ENSG00000232300	FAM215B	lncRNA	17
ENSG00000204856	FAM216A	protein_coding	12
ENSG00000179813	FAM216B	protein_coding	13
ENSG00000145975	FAM217A	protein_coding	6
ENSG00000196227	FAM217B	protein_coding	20
ENSG00000250486	FAM218A	lncRNA	4
ENSG00000164970	FAM219A	protein_coding	9
ENSG00000178761	FAM219B	protein_coding	15
ENSG00000178397	FAM220A	protein_coding	7
ENSG00000188732	FAM221A	protein_coding	7
ENSG00000204930	FAM221B	protein_coding	9
ENSG00000139438	FAM222A	protein_coding	12
ENSG00000255650	FAM222A-AS1	lncRNA	12
ENSG00000173065	FAM222B	protein_coding	17
ENSG00000279245	FAM223A	lncRNA	X
ENSG00000272681	FAM223B	lncRNA	X
ENSG00000233522	FAM224A	lncRNA	Y
ENSG00000230663	FAM224B	lncRNA	Y
ENSG00000231528	FAM225A	lncRNA	9
ENSG00000225684	FAM225B	lncRNA	9
ENSG00000166262	FAM227B	protein_coding	15
ENSG00000186453	FAM228A	protein_coding	2
ENSG00000219626	FAM228B	protein_coding	2
ENSG00000225828	FAM229A	protein_coding	1
ENSG00000203778	FAM229B	protein_coding	6
ENSG00000279516	FAM230C	lncRNA	13
ENSG00000167930	FAM234A	protein_coding	16
ENSG00000084444	FAM234B	protein_coding	12
ENSG00000275520	FAM236A	protein_coding	X
ENSG00000268994	FAM236B	protein_coding	X
ENSG00000283594	FAM236C	protein_coding	X
ENSG00000225396	FAM236D	protein_coding	X
ENSG00000235118	FAM237A	protein_coding	2
ENSG00000283267	FAM237B	protein_coding	7
ENSG00000283473	FAM240A	protein_coding	3
ENSG00000283329	FAM240B	protein_coding	9
ENSG00000216921	FAM240C	protein_coding	2
ENSG00000174749	FAM241A	protein_coding	4
ENSG00000171224	FAM241B	protein_coding	10
ENSG00000231934	FAM242A	lncRNA	20
ENSG00000250432	FAM242C	lncRNA	12
ENSG00000231248	FAM242D	lncRNA	9
ENSG00000229697	FAM242E	lncRNA	9
ENSG00000275239	FAM242F	lncRNA	9
ENSG00000222018	FAM243A	protein_coding	21
ENSG00000277277	FAM243B	protein_coding	21
ENSG00000228055	FAM245A	lncRNA	10
ENSG00000203795	FAM24A	protein_coding	10
ENSG00000213185	FAM24B	protein_coding	10
ENSG00000188100	FAM25A	protein_coding	10
ENSG00000276430	FAM25C	protein_coding	10
ENSG00000189090	FAM25G	protein_coding	10
ENSG00000178130	FAM27E5	lncRNA	17
ENSG00000226777	FAM30A	lncRNA	14
ENSG00000105058	FAM32A	protein_coding	19
ENSG00000071889	FAM3A	protein_coding	X
ENSG00000183844	FAM3B	protein_coding	21
ENSG00000196937	FAM3C	protein_coding	7
ENSG00000198643	FAM3D	protein_coding	3
ENSG00000244383	FAM3D-AS1	lncRNA	3
ENSG00000224989	FAM41AY1	lncRNA	Y
ENSG00000226362	FAM41AY2	lncRNA	Y
ENSG00000230368	FAM41C	lncRNA	1
ENSG00000185112	FAM43A	protein_coding	3
ENSG00000183114	FAM43B	protein_coding	1
ENSG00000185448	FAM47A	protein_coding	X
ENSG00000189132	FAM47B	protein_coding	X
ENSG00000198173	FAM47C	protein_coding	X
ENSG00000189157	FAM47E	protein_coding	4
ENSG00000272414	FAM47E-STBD1	protein_coding	4
ENSG00000071859	FAM50A	protein_coding	X
ENSG00000145945	FAM50B	protein_coding	6
ENSG00000174137	FAM53A	protein_coding	4
ENSG00000189319	FAM53B	protein_coding	10
ENSG00000233334	FAM53B-AS1	lncRNA	10
ENSG00000120709	FAM53C	protein_coding	5
ENSG00000227888	FAM66A	lncRNA	8
ENSG00000215374	FAM66B	lncRNA	8
ENSG00000226711	FAM66C	lncRNA	12
ENSG00000255052	FAM66D	lncRNA	8
ENSG00000225725	FAM66E	lncRNA	8
ENSG00000162771	FAM71A	protein_coding	1
ENSG00000170613	FAM71B	protein_coding	5
ENSG00000180219	FAM71C	protein_coding	12
ENSG00000172717	FAM71D	protein_coding	14
ENSG00000142530	FAM71E1	protein_coding	19
ENSG00000180043	FAM71E2	protein_coding	19
ENSG00000135248	FAM71F1	protein_coding	7
ENSG00000205085	FAM71F2	protein_coding	7
ENSG00000196550	FAM72A	protein_coding	1
ENSG00000188610	FAM72B	protein_coding	1
ENSG00000263513	FAM72C	protein_coding	1
ENSG00000215784	FAM72D	protein_coding	1
ENSG00000215112	FAM74A1	lncRNA	9
ENSG00000277260	FAM74A7	lncRNA	9
ENSG00000009780	FAM76A	protein_coding	1
ENSG00000077458	FAM76B	protein_coding	11
ENSG00000126882	FAM78A	protein_coding	9
ENSG00000188859	FAM78B	protein_coding	1
ENSG00000203307	FAM78B-AS1	lncRNA	1
ENSG00000157470	FAM81A	protein_coding	15
ENSG00000153347	FAM81B	protein_coding	5
ENSG00000147689	FAM83A	protein_coding	8
ENSG00000204949	FAM83A-AS1	lncRNA	8
ENSG00000168143	FAM83B	protein_coding	6
ENSG00000125998	FAM83C	protein_coding	20
ENSG00000235214	FAM83C-AS1	lncRNA	20
ENSG00000101447	FAM83D	protein_coding	20
ENSG00000105523	FAM83E	protein_coding	19
ENSG00000188522	FAM83G	protein_coding	17
ENSG00000180921	FAM83H	protein_coding	8
ENSG00000253893	FAM85B	lncRNA	8
ENSG00000186523	FAM86B1	protein_coding	8
ENSG00000145002	FAM86B2	protein_coding	8
ENSG00000158483	FAM86C1P	transcribed_unprocessed_pseudogene	11
ENSG00000182366	FAM87A	lncRNA	8
ENSG00000177757	FAM87B	lncRNA	1
ENSG00000182118	FAM89A	protein_coding	1
ENSG00000176973	FAM89B	protein_coding	11
ENSG00000137414	FAM8A1	protein_coding	6
ENSG00000171847	FAM90A1	protein_coding	12
ENSG00000229924	FAM90A26	protein_coding	4
ENSG00000176853	FAM91A1	protein_coding	8
ENSG00000223839	FAM95B1	transcribed_unprocessed_pseudogene	9
ENSG00000283486	FAM95C	protein_coding	9
ENSG00000119812	FAM98A	protein_coding	2
ENSG00000171262	FAM98B	protein_coding	15
ENSG00000130244	FAM98C	protein_coding	19
ENSG00000205865	FAM99B	lncRNA	11
ENSG00000183304	FAM9A	protein_coding	X
ENSG00000177138	FAM9B	protein_coding	X
ENSG00000187268	FAM9C	protein_coding	X
ENSG00000198690	FAN1	protein_coding	15
ENSG00000187741	FANCA	protein_coding	16
ENSG00000181544	FANCB	protein_coding	X
ENSG00000158169	FANCC	protein_coding	9
ENSG00000144554	FANCD2	protein_coding	3
ENSG00000163705	FANCD2OS	protein_coding	3
ENSG00000112039	FANCE	protein_coding	6
ENSG00000183161	FANCF	protein_coding	11
ENSG00000221829	FANCG	protein_coding	9
ENSG00000140525	FANCI	protein_coding	15
ENSG00000115392	FANCL	protein_coding	2
ENSG00000187790	FANCM	protein_coding	14
ENSG00000203780	FANK1	protein_coding	10
ENSG00000233409	FANK1-AS1	lncRNA	10
ENSG00000078098	FAP	protein_coding	2
ENSG00000197601	FAR1	protein_coding	11
ENSG00000064763	FAR2	protein_coding	12
ENSG00000152767	FARP1	protein_coding	13
ENSG00000231194	FARP1-AS1	lncRNA	13
ENSG00000006607	FARP2	protein_coding	2
ENSG00000145982	FARS2	protein_coding	6
ENSG00000179115	FARSA	protein_coding	19
ENSG00000266975	FARSA-AS1	lncRNA	19
ENSG00000116120	FARSB	protein_coding	2
ENSG00000026103	FAS	protein_coding	10
ENSG00000117560	FASLG	protein_coding	1
ENSG00000169710	FASN	protein_coding	17
ENSG00000164896	FASTK	protein_coding	7
ENSG00000138399	FASTKD1	protein_coding	2
ENSG00000118246	FASTKD2	protein_coding	2
ENSG00000124279	FASTKD3	protein_coding	5
ENSG00000215251	FASTKD5	protein_coding	20
ENSG00000083857	FAT1	protein_coding	4
ENSG00000086570	FAT2	protein_coding	5
ENSG00000165323	FAT3	protein_coding	11
ENSG00000196159	FAT4	protein_coding	4
ENSG00000147378	FATE1	protein_coding	X
ENSG00000149806	FAU	protein_coding	11
ENSG00000146267	FAXC	protein_coding	6
ENSG00000170271	FAXDC2	protein_coding	5
ENSG00000188878	FBF1	protein_coding	17
ENSG00000134452	FBH1	protein_coding	10
ENSG00000105202	FBL	protein_coding	19
ENSG00000162458	FBLIM1	protein_coding	1
ENSG00000188573	FBLL1	protein_coding	5
ENSG00000163520	FBLN2	protein_coding	3
ENSG00000140092	FBLN5	protein_coding	14
ENSG00000144152	FBLN7	protein_coding	2
ENSG00000166147	FBN1	protein_coding	15
ENSG00000138829	FBN2	protein_coding	5
ENSG00000142449	FBN3	protein_coding	19
ENSG00000165140	FBP1	protein_coding	9
ENSG00000130957	FBP2	protein_coding	9
ENSG00000156860	FBRS	protein_coding	16
ENSG00000112787	FBRSL1	protein_coding	12
ENSG00000127452	FBXL12	protein_coding	19
ENSG00000161040	FBXL13	protein_coding	7
ENSG00000171823	FBXL14	protein_coding	12
ENSG00000107872	FBXL15	protein_coding	10
ENSG00000127585	FBXL16	protein_coding	16
ENSG00000145743	FBXL17	protein_coding	5
ENSG00000155034	FBXL18	protein_coding	7
ENSG00000099364	FBXL19	protein_coding	16
ENSG00000260852	FBXL19-AS1	lncRNA	16
ENSG00000153558	FBXL2	protein_coding	3
ENSG00000108306	FBXL20	protein_coding	17
ENSG00000197361	FBXL22	protein_coding	15
ENSG00000005812	FBXL3	protein_coding	13
ENSG00000112234	FBXL4	protein_coding	6
ENSG00000118564	FBXL5	protein_coding	4
ENSG00000183580	FBXL7	protein_coding	5
ENSG00000135722	FBXL8	protein_coding	16
ENSG00000147912	FBXO10	protein_coding	9
ENSG00000138081	FBXO11	protein_coding	2
ENSG00000141665	FBXO15	protein_coding	18
ENSG00000214050	FBXO16	protein_coding	8
ENSG00000116661	FBXO2	protein_coding	1
ENSG00000135108	FBXO21	protein_coding	12
ENSG00000167196	FBXO22	protein_coding	15
ENSG00000106336	FBXO24	protein_coding	7
ENSG00000147364	FBXO25	protein_coding	8
ENSG00000161243	FBXO27	protein_coding	19
ENSG00000143756	FBXO28	protein_coding	1
ENSG00000110429	FBXO3	protein_coding	11
ENSG00000254508	FBXO3-DT	lncRNA	11
ENSG00000118496	FBXO30	protein_coding	6
ENSG00000235652	FBXO30-DT	lncRNA	6
ENSG00000103264	FBXO31	protein_coding	16
ENSG00000156804	FBXO32	protein_coding	8
ENSG00000165355	FBXO33	protein_coding	14
ENSG00000178974	FBXO34	protein_coding	14
ENSG00000153832	FBXO36	protein_coding	2
ENSG00000145868	FBXO38	protein_coding	5
ENSG00000177294	FBXO39	protein_coding	17
ENSG00000151876	FBXO4	protein_coding	5
ENSG00000163833	FBXO40	protein_coding	3
ENSG00000163013	FBXO41	protein_coding	2
ENSG00000037637	FBXO42	protein_coding	1
ENSG00000156509	FBXO43	protein_coding	8
ENSG00000132879	FBXO44	protein_coding	1
ENSG00000174013	FBXO45	protein_coding	3
ENSG00000177051	FBXO46	protein_coding	19
ENSG00000204952	FBXO47	protein_coding	17
ENSG00000204923	FBXO48	protein_coding	2
ENSG00000112029	FBXO5	protein_coding	6
ENSG00000116663	FBXO6	protein_coding	1
ENSG00000164117	FBXO8	protein_coding	4
ENSG00000112146	FBXO9	protein_coding	6
ENSG00000171931	FBXW10	protein_coding	17
ENSG00000072803	FBXW11	protein_coding	5
ENSG00000164049	FBXW12	protein_coding	3
ENSG00000119402	FBXW2	protein_coding	9
ENSG00000107829	FBXW4	protein_coding	10
ENSG00000159069	FBXW5	protein_coding	9
ENSG00000109670	FBXW7	protein_coding	4
ENSG00000270751	FBXW7-AS1	lncRNA	4
ENSG00000174989	FBXW8	protein_coding	12
ENSG00000132004	FBXW9	protein_coding	19
ENSG00000162897	FCAMR	protein_coding	1
ENSG00000179639	FCER1A	protein_coding	1
ENSG00000158869	FCER1G	protein_coding	1
ENSG00000104921	FCER2	protein_coding	19
ENSG00000119616	FCF1	protein_coding	14
ENSG00000275395	FCGBP	protein_coding	19
ENSG00000150337	FCGR1A	protein_coding	1
ENSG00000198019	FCGR1B	protein_coding	1
ENSG00000143226	FCGR2A	protein_coding	1
ENSG00000072694	FCGR2B	protein_coding	1
ENSG00000203747	FCGR3A	protein_coding	1
ENSG00000162747	FCGR3B	protein_coding	1
ENSG00000104870	FCGRT	protein_coding	19
ENSG00000130475	FCHO1	protein_coding	19
ENSG00000157107	FCHO2	protein_coding	5
ENSG00000197948	FCHSD1	protein_coding	5
ENSG00000137478	FCHSD2	protein_coding	11
ENSG00000162894	FCMR	protein_coding	1
ENSG00000085265	FCN1	protein_coding	9
ENSG00000160339	FCN2	protein_coding	9
ENSG00000142748	FCN3	protein_coding	1
ENSG00000163534	FCRL1	protein_coding	1
ENSG00000132704	FCRL2	protein_coding	1
ENSG00000160856	FCRL3	protein_coding	1
ENSG00000163518	FCRL4	protein_coding	1
ENSG00000143297	FCRL5	protein_coding	1
ENSG00000181036	FCRL6	protein_coding	1
ENSG00000132185	FCRLA	protein_coding	1
ENSG00000162746	FCRLB	protein_coding	1
ENSG00000157353	FCSK	protein_coding	16
ENSG00000181617	FDCSP	protein_coding	4
ENSG00000079459	FDFT1	protein_coding	8
ENSG00000160752	FDPS	protein_coding	1
ENSG00000137714	FDX1	protein_coding	11
ENSG00000267673	FDX2	protein_coding	19
ENSG00000255561	FDXACB1	protein_coding	11
ENSG00000161513	FDXR	protein_coding	17
ENSG00000066926	FECH	protein_coding	18
ENSG00000141965	FEM1A	protein_coding	19
ENSG00000169018	FEM1B	protein_coding	15
ENSG00000145780	FEM1C	protein_coding	5
ENSG00000168496	FEN1	protein_coding	11
ENSG00000268388	FENDRR	lncRNA	16
ENSG00000151422	FER	protein_coding	5
ENSG00000249715	FER1L5	protein_coding	2
ENSG00000214814	FER1L6	protein_coding	8
ENSG00000181171	FER1L6-AS1	lncRNA	8
ENSG00000253868	FER1L6-AS2	lncRNA	8
ENSG00000146618	FERD3L	protein_coding	7
ENSG00000101311	FERMT1	protein_coding	20
ENSG00000073712	FERMT2	protein_coding	14
ENSG00000149781	FERMT3	protein_coding	11
ENSG00000182511	FES	protein_coding	15
ENSG00000090512	FETUB	protein_coding	3
ENSG00000163497	FEV	protein_coding	2
ENSG00000149557	FEZ1	protein_coding	11
ENSG00000171055	FEZ2	protein_coding	2
ENSG00000128610	FEZF1	protein_coding	7
ENSG00000230316	FEZF1-AS1	lncRNA	7
ENSG00000153266	FEZF2	protein_coding	3
ENSG00000126266	FFAR1	protein_coding	19
ENSG00000126262	FFAR2	protein_coding	19
ENSG00000185897	FFAR3	protein_coding	19
ENSG00000186188	FFAR4	protein_coding	10
ENSG00000171560	FGA	protein_coding	4
ENSG00000171564	FGB	protein_coding	4
ENSG00000102302	FGD1	protein_coding	X
ENSG00000146192	FGD2	protein_coding	6
ENSG00000127084	FGD3	protein_coding	9
ENSG00000139132	FGD4	protein_coding	12
ENSG00000154783	FGD5	protein_coding	3
ENSG00000225733	FGD5-AS1	lncRNA	3
ENSG00000180263	FGD6	protein_coding	12
ENSG00000113578	FGF1	protein_coding	5
ENSG00000070193	FGF10	protein_coding	5
ENSG00000248464	FGF10-AS1	lncRNA	5
ENSG00000161958	FGF11	protein_coding	17
ENSG00000114279	FGF12	protein_coding	3
ENSG00000231383	FGF12-AS1	lncRNA	3
ENSG00000230126	FGF12-AS2	lncRNA	3
ENSG00000226709	FGF12-AS3	lncRNA	3
ENSG00000129682	FGF13	protein_coding	X
ENSG00000226031	FGF13-AS1	lncRNA	X
ENSG00000102466	FGF14	protein_coding	13
ENSG00000234445	FGF14-AS1	lncRNA	13
ENSG00000272143	FGF14-AS2	lncRNA	13
ENSG00000196468	FGF16	protein_coding	X
ENSG00000158815	FGF17	protein_coding	8
ENSG00000156427	FGF18	protein_coding	5
ENSG00000162344	FGF19	protein_coding	11
ENSG00000138685	FGF2	protein_coding	4
ENSG00000078579	FGF20	protein_coding	8
ENSG00000105550	FGF21	protein_coding	19
ENSG00000070388	FGF22	protein_coding	19
ENSG00000118972	FGF23	protein_coding	12
ENSG00000186895	FGF3	protein_coding	11
ENSG00000075388	FGF4	protein_coding	11
ENSG00000138675	FGF5	protein_coding	4
ENSG00000111241	FGF6	protein_coding	12
ENSG00000140285	FGF7	protein_coding	15
ENSG00000107831	FGF8	protein_coding	10
ENSG00000102678	FGF9	protein_coding	13
ENSG00000137440	FGFBP1	protein_coding	4
ENSG00000137441	FGFBP2	protein_coding	4
ENSG00000174721	FGFBP3	protein_coding	10
ENSG00000077782	FGFR1	protein_coding	8
ENSG00000111790	FGFR1OP2	protein_coding	12
ENSG00000066468	FGFR2	protein_coding	10
ENSG00000068078	FGFR3	protein_coding	4
ENSG00000160867	FGFR4	protein_coding	5
ENSG00000127418	FGFRL1	protein_coding	4
ENSG00000171557	FGG	protein_coding	4
ENSG00000172456	FGGY	protein_coding	1
ENSG00000104760	FGL1	protein_coding	8
ENSG00000127951	FGL2	protein_coding	7
ENSG00000000938	FGR	protein_coding	1
ENSG00000091483	FH	protein_coding	1
ENSG00000142621	FHAD1	protein_coding	1
ENSG00000233485	FHAD1-AS1	lncRNA	1
ENSG00000137460	FHDC1	protein_coding	4
ENSG00000189283	FHIT	protein_coding	3
ENSG00000022267	FHL1	protein_coding	X
ENSG00000115641	FHL2	protein_coding	2
ENSG00000183386	FHL3	protein_coding	1
ENSG00000112214	FHL5	protein_coding	6
ENSG00000135723	FHOD1	protein_coding	16
ENSG00000134775	FHOD3	protein_coding	18
ENSG00000130720	FIBCD1	protein_coding	9
ENSG00000176971	FIBIN	protein_coding	11
ENSG00000172500	FIBP	protein_coding	11
ENSG00000198855	FICD	protein_coding	12
ENSG00000112367	FIG4	protein_coding	6
ENSG00000183733	FIGLA	protein_coding	2
ENSG00000182263	FIGN	protein_coding	2
ENSG00000132436	FIGNL1	protein_coding	7
ENSG00000261308	FIGNL2	protein_coding	12
ENSG00000259887	FIGNL2-DT	lncRNA	12
ENSG00000118407	FILIP1	protein_coding	6
ENSG00000168386	FILIP1L	protein_coding	3
ENSG00000231426	FILNC1	lncRNA	6
ENSG00000145216	FIP1L1	protein_coding	4
ENSG00000213468	FIRRE	lncRNA	X
ENSG00000214253	FIS1	protein_coding	7
ENSG00000139914	FITM1	protein_coding	14
ENSG00000197296	FITM2	protein_coding	20
ENSG00000179943	FIZ1	protein_coding	19
ENSG00000179431	FJX1	protein_coding	11
ENSG00000141756	FKBP10	protein_coding	17
ENSG00000134285	FKBP11	protein_coding	12
ENSG00000106080	FKBP14	protein_coding	7
ENSG00000227014	FKBP14-AS1	lncRNA	7
ENSG00000119321	FKBP15	protein_coding	9
ENSG00000088832	FKBP1A	protein_coding	20
ENSG00000119782	FKBP1B	protein_coding	2
ENSG00000198225	FKBP1C	protein_coding	6
ENSG00000173486	FKBP2	protein_coding	11
ENSG00000100442	FKBP3	protein_coding	14
ENSG00000004478	FKBP4	protein_coding	12
ENSG00000096060	FKBP5	protein_coding	6
ENSG00000077800	FKBP6	protein_coding	7
ENSG00000079150	FKBP7	protein_coding	2
ENSG00000105701	FKBP8	protein_coding	19
ENSG00000122642	FKBP9	protein_coding	7
ENSG00000204315	FKBPL	protein_coding	6
ENSG00000181027	FKRP	protein_coding	19
ENSG00000106692	FKTN	protein_coding	9
ENSG00000155749	FLACC1	protein_coding	2
ENSG00000160688	FLAD1	protein_coding	1
ENSG00000154803	FLCN	protein_coding	17
ENSG00000143631	FLG	protein_coding	1
